Date,PM10,PM2.5,Wind speed,Wind dir,Temp,Rel hum,index,,
2017-07-06,33.32307692,14.4,1.306153846,244.6307692,29.67384615,64.6,3.846794872,06-07-17,TRUE
2017-07-07,33.29166667,11.20833333,0.3,310,27.94583333,76.33333333,4.392013889,07-07-17,TRUE
2017-07-08,32.5,13.8125,1.322916667,230.5625,28.60416667,68.95833333,1.134375,08-07-17,TRUE
2017-07-09,24.625,12.95833333,1.404166667,236.8125,29.8,65.33333333,0.274652778,09-07-17,TRUE
2017-07-10,46.54166667,18.16666667,0.3,310,28.47916667,76.58333333,0.552430556,10-07-17,TRUE
2017-07-11,33.83333333,16.375,1.041666667,226.25,28.35625,65.875,2.820833333,11-07-17,TRUE
2017-07-12,42.41666667,20.41666667,0.3,310,27.31666667,80.625,3.454513889,12-07-17,TRUE
2017-07-13,30.04255319,14.10638298,1.461702128,229.8297872,28.44680851,68.53191489,3.723049645,13-07-17,TRUE
2017-07-14,29.3125,14.02083333,1.739583333,249.9166667,29.06666667,64.79166667,3.771527778,14-07-17,TRUE
2017-07-15,33.75,16.375,1.320833333,264.75,29.75416667,62.83333333,2.578125,15-07-17,TRUE
2017-07-16,28.79166667,14.6875,1.48125,269.4375,29.94166667,62.39583333,1.024652778,16-07-17,TRUE
2017-07-17,32.85416667,16.0625,2.158333333,249.6666667,29.02708333,65.625,3.006944444,17-07-17,TRUE
2017-07-18,37.58333333,16.5625,1.589583333,245.2083333,28.90625,65.77083333,3.442013889,18-07-17,TRUE
2017-07-19,31.64583333,16.0625,1.360416667,236.9583333,27.56458333,70.66666667,3.702430556,19-07-17,TRUE
2017-07-20,28.46666667,14.78333333,1.096666667,284.3,28.16166667,68.11666667,3.9975,20-07-17,TRUE
2017-07-21,33.01428571,16.3,1.021428571,252.4428571,28.92714286,62.75714286,3.891450216,21-07-17,TRUE
2017-07-22,31.36065574,12.91803279,0.93442623,256.8360656,28.94918033,63.85245902,2.166120219,22-07-17,TRUE
2017-07-23,26.29166667,12.22222222,0.890277778,288.4861111,29.74444444,63.15277778,0.797979798,23-07-17,TRUE
2017-07-24,38.16666667,15.08333333,0.685416667,315.5416667,28.48541667,66.08333333,3.236805556,24-07-17,TRUE
2017-07-25,32.59722222,13.98611111,0.972222222,278.6527778,29.2375,63.05555556,3.546875,25-07-17,TRUE
2017-07-26,28.22916667,13.8125,0.970833333,320.125,28.47083333,65.375,3.814351852,26-07-17,TRUE
2017-07-27,31,14.98611111,1.777777778,276.3194444,29.03888889,63.29166667,4.387626263,27-07-17,TRUE
2017-07-28,24.40277778,13.13888889,1.806944444,266.9583333,28.94722222,65.38888889,1.194444444,28-07-17,TRUE
2017-07-29,32.93055556,16.52777778,1.547222222,250.8055556,29.8125,63.70833333,1.526736111,29-07-17,TRUE
2017-07-30,41.61111111,20.66666667,1.363888889,261.8611111,30.56944444,63.29166667,1.135416667,30-07-17,TRUE
2017-07-31,47.79166667,21.75,1.356944444,246.1111111,30.71527778,62.45833333,3.593055556,31-07-17,TRUE
2017-08-01,50.375,22.95833333,1.306944444,253.2638889,30.67777778,62.69444444,3.431597222,01-08-17,TRUE
2017-08-02,44.6122449,20.83673469,1.828571429,250.8571429,30.71632653,63.89795918,3.828942486,02-08-17,TRUE
2017-08-03,45.79166667,21.85416667,2.13125,244.875,29.96666667,66.75,4.055763889,03-08-17,TRUE
2017-08-04,42.125,19.27083333,1.98125,244.6041667,29.9375,67.27083333,4.732796717,04-08-17,TRUE
2017-08-05,32.375,16.91666667,1.891666667,236.4375,29.35625,69.1875,2.494097222,05-08-17,TRUE
2017-08-06,32.58333333,17.39583333,1.425,236.25,28.89583333,67.75,1.428472222,06-08-17,TRUE
2017-08-07,25.79166667,15.19444444,0.977777778,213.2083333,28.72777778,66.69444444,3.469097222,07-08-17,TRUE
2017-08-08,28.93055556,14.98611111,1.059722222,227.6527778,29.15277778,67,3.876736111,08-08-17,TRUE
2017-08-09,34.6875,15.95833333,0.516666667,305.1875,30.0125,65.58333333,4.107291667,09-08-17,TRUE
2017-08-10,26.79166667,16.125,0.973611111,276.8333333,30.81527778,62.125,4.353819444,10-08-17,TRUE
2017-08-11,25.73611111,15.125,0.969444444,274.5277778,30.0875,63.73611111,4.789362374,11-08-17,TRUE
2017-08-12,16.34722222,11.66666667,1.101388889,288.7777778,30.70138889,61.66666667,0.776388889,12-08-17,TRUE
2017-08-13,17.45833333,12.84722222,1.013888889,274.3333333,31.13472222,61.59722222,0.514583333,13-08-17,TRUE
2017-08-14,26.80597015,15.04477612,0.950746269,261.5223881,30.68955224,64.50746269,0.705472637,14-08-17,TRUE
2017-08-15,26.80555556,13.375,1.054166667,229.125,29.92222222,65.98611111,3.313194445,15-08-17,TRUE
2017-08-16,26.69444444,14.68055556,0.9,230.5138889,28.68888889,66.97222222,4.003125,16-08-17,TRUE
2017-08-17,27.98611111,15.79166667,1.252777778,239.9444444,27.66666667,70.05555556,3.818118687,17-08-17,TRUE
2017-08-18,37.36111111,19.36111111,0.908333333,264.9722222,29.17638889,64.40277778,3.922569445,18-08-17,TRUE
2017-08-19,42.1875,17.47916667,0.55,311.9791667,29.05416667,64.08333333,2.570486111,19-08-17,TRUE
2017-08-20,23.60416667,12.39583333,0.5125,298.4791667,29.07708333,66.375,1.073611111,20-08-17,TRUE
2017-08-21,27.58333333,14.0625,0.379166667,273.3541667,29.76666667,63.10416667,3.242638889,21-08-17,TRUE
2017-08-22,44.09859155,15.52112676,0.981690141,272.943662,30.39577465,62.07042254,3.582330346,22-08-17,TRUE
2017-08-23,35.88732394,13.63380282,1.047887324,278.7042254,29.19859155,64.90140845,3.617957746,23-08-17,TRUE
2017-08-24,43.875,16.55555556,1.280555556,259.4861111,29.21527778,65.18055556,3.586805556,24-08-17,TRUE
2017-08-25,44.48611111,12.45833333,1.136111111,249.1666667,29.76805556,64.375,4.053251263,25-08-17,TRUE
2017-08-26,40.875,15.56944444,0.823611111,261.8888889,29.175,65.18055556,2.844097222,26-08-17,TRUE
2017-08-27,35.41666667,12.25,0.9375,283.9305556,27.66527778,67.80555556,1.230555556,27-08-17,TRUE
2017-08-28,40.91666667,13.63888889,0.984722222,270.375,27.99861111,67.11111111,3.04397096,28-08-17,TRUE
2017-08-29,49.94444444,19.06944444,0.601388889,243.5138889,27.68194444,67.26388889,3.530347222,29-08-17,TRUE
2017-08-30,51.55555556,19.58333333,1.041666667,239.9444444,29.58194444,64.97222222,3.624305556,30-08-17,TRUE
2017-08-31,45.44444444,16.34722222,0.716666667,222.1388889,29.12638889,65.52777778,3.491193182,31-08-17,TRUE
2017-09-01,47,16.08333333,0.844444444,259.9444444,30.36805556,63.58333333,3.940416667,01-09-17,TRUE
2017-09-02,51.27777778,17.06944444,0.680555556,284.5833333,30.09861111,63,2.561805556,02-09-17,TRUE
2017-09-03,42.56944444,13.81944444,0.898611111,298.0555556,30.69722222,62.29166667,1.224210859,03-09-17,TRUE
2017-09-04,43.1884058,12.02898551,0.892753623,251.5942029,30.53043478,62.33333333,2.928140097,04-09-17,TRUE
2017-09-05,41.15492958,13.43661972,1.069014085,232.6619718,29.92957746,66.4084507,3.108450704,05-09-17,TRUE
2017-09-06,40.48571429,12.67142857,0.895714286,220.1714286,29.31571429,68.6,3.622539683,06-09-17,TRUE
2017-09-07,40.06944444,13.36111111,0.826388889,223.0416667,29.36111111,66.90277778,1.226273148,07-09-17,TRUE
2017-09-08,42.47222222,15.18055556,0.765277778,230.8611111,30.30277778,64.38888889,3.75625,08-09-17,TRUE
2017-09-09,41.40277778,16.45833333,0.868055556,234.7916667,30.84305556,63.23611111,2.238194444,09-09-17,TRUE
2017-09-10,46.18055556,17.76388889,0.561111111,216.6666667,29.7125,66.54166667,1.128125,10-09-17,TRUE
2017-09-11,49.79166667,25.19444444,0.977777778,214.3194444,29.8375,65.20833333,3.210416667,11-09-17,TRUE
2017-09-12,53.77777778,21,0.643055556,237.0972222,30.50972222,64.58333333,3.553125,12-09-17,TRUE
2017-09-13,47.91666667,23.91666667,0.718055556,237.0555556,29.98194444,64.44444444,3.38125,13-09-17,TRUE
2017-09-14,37.26388889,19.13888889,1.119444444,285.8194444,31.31944444,62.47222222,3.351041667,14-09-17,TRUE
2017-09-15,33.06944444,17.08333333,0.923611111,220.4166667,28.76805556,66.97222222,4.312657828,15-09-17,TRUE
2017-09-16,22.85507246,11.1884058,1.389855072,229.7391304,28.95652174,67.02898551,0.058333333,16-09-17,TRUE
2017-09-17,17.39130435,9.507246377,1.171014493,245.6956522,28.56666667,65.60869565,0.058333333,17-09-17,TRUE
2017-09-18,29.65277778,13.68055556,0.913888889,284.4305556,30.01111111,61.88888889,0.058333333,18-09-17,TRUE
2017-09-19,31.34722222,14.20833333,0.906944444,292.3333333,30.90972222,60.93055556,0.058333333,19-09-17,TRUE
2017-09-20,45.79166667,21.83333333,0.736111111,238.7083333,28.76527778,66.19444444,0.058333333,20-09-17,TRUE
2017-09-21,53.08333333,30.90277778,0.784722222,243.3888889,29.9,65.06944444,0.058333333,21-09-17,TRUE
2017-09-22,42,22.23611111,0.626388889,249.2083333,28.19444444,67.05555556,0.058333333,22-09-17,TRUE
2017-09-23,37.26388889,21.51388889,0.545833333,221.2361111,27.23888889,68.94444444,0.058333333,23-09-17,TRUE
2017-09-24,27.76056338,15.26760563,0.871830986,263.084507,28.35070423,67.45070423,0.058333333,24-09-17,TRUE
2017-09-25,23.46376812,11.75362319,1.228985507,247.5652174,29.22318841,64.79710145,0.058333333,25-09-17,TRUE
2017-09-26,21.48529412,10.41176471,1.317647059,238.4264706,29.49117647,65.86764706,0.058333333,26-09-17,TRUE
2017-09-27,34.73611111,17.27777778,0.633333333,230.4166667,29.98888889,64.54166667,0.058333333,27-09-17,TRUE
2017-09-28,27.54166667,13.52777778,0.968055556,265.375,30.15138889,62.73611111,0.058333333,28-09-17,TRUE
2017-09-29,41.5,20.95833333,0.686111111,233,28.67083333,67.04166667,0.058333333,29-09-17,TRUE
2017-09-30,39.01388889,23.58333333,0.651388889,233.5972222,29.03055556,65.63888889,0.058333333,30-09-17,TRUE
2017-10-01,34.26388889,19.875,0.625,212.5833333,28.73472222,68.34722222,0.058333333,01-10-17,TRUE
2017-10-02,35.21126761,20.04225352,0.577464789,212.915493,27.51267606,71.08450704,0.058333333,02-10-17,TRUE
2017-10-03,41.41666667,23.89583333,0.466666667,272,25.72916667,74.77083333,0.058333333,03-10-17,TRUE
2017-10-04,32.83333333,17.33333333,0.266666667,257.7083333,26.59166667,72.54166667,0.058333333,04-10-17,TRUE
2017-10-05,27.01428571,14.44285714,0.715714286,210.0285714,27.37857143,68.84285714,0.058333333,05-10-17,TRUE
2017-10-06,47.88732394,25.95774648,0.542253521,231.6901408,28.46197183,67.25352113,0.058333333,06-10-17,TRUE
2017-10-07,39.34722222,22.75,0.547222222,244.7083333,27.21527778,69.29166667,0.058333333,07-10-17,TRUE
2017-10-08,50.375,29.27777778,0.5875,217.875,28.525,66.375,0.058333333,08-10-17,TRUE
2017-10-09,50.63888889,27.44444444,0.698611111,218.8333333,29.22777778,65.48611111,0.058333333,09-10-17,TRUE
2017-10-10,45.27142857,24.88571429,0.528571429,237.2857143,28.83142857,66.98571429,0.058333333,10-10-17,TRUE
2017-10-11,39.0625,21.89583333,0.96875,224.3541667,29.17916667,69.35416667,0.058333333,11-10-17,TRUE
2017-10-12,51.95833333,29.10416667,0.727083333,220.1875,29.41666667,69.58333333,0.058333333,12-10-17,TRUE
2017-10-13,53.875,35.22916667,0.591666667,204.0208333,28.175,71.85416667,0.058333333,13-10-17,TRUE
2017-10-14,33.27083333,18.52083333,0.864583333,277.3541667,27.68125,74.39583333,0.058333333,14-10-17,TRUE
2017-10-15,28.32608696,14.67391304,1.091304348,284.8913043,29.26086957,67.91304348,0.058333333,15-10-17,TRUE
2017-10-16,30.22916667,13.75,1.097916667,261.4791667,29.63958333,65.45833333,0.058333333,16-10-17,TRUE
2017-10-17,35.66666667,16.41666667,0.929166667,249,28.87916667,67.77083333,0.058333333,17-10-17,TRUE
2017-10-18,39.04166667,20.25,0.864583333,249.9583333,28.40416667,70.77083333,0.058333333,18-10-17,TRUE
2017-10-19,48.27083333,22.29166667,0.520833333,280.5833333,29.20625,66.95833333,0.058333333,19-10-17,TRUE
2017-10-20,42.45833333,19.33333333,0.485416667,269.7291667,30.1875,63.45833333,0.058333333,20-10-17,TRUE
2017-10-21,51.20833333,25.04166667,0.566666667,300.3958333,29.21875,70,0.058333333,21-10-17,TRUE
2017-10-22,37.9375,21.58333333,0.539583333,275.9791667,29.11875,71.08333333,0.058333333,22-10-17,TRUE
2017-10-23,37.60416667,21.875,0.397916667,239.8958333,29.05416667,68.02083333,0.058333333,23-10-17,TRUE
2017-10-24,33.38888889,23.02777778,0.648611111,212.9583333,27.25416667,69.86111111,0.058333333,24-10-17,TRUE
2017-10-25,54.33333333,34.02083333,0.354166667,235.9791667,27.19166667,69.0625,0.058333333,25-10-17,TRUE
2017-10-26,47.52777778,34.08333333,0.677777778,191.5416667,28.8875,65.43055556,0.058333333,26-10-17,TRUE
2017-10-27,64.02777778,40.75,0.901388889,195.375,29.60833333,64.20833333,0.058333333,27-10-17,TRUE
2017-10-28,68.45833333,47.36111111,0.708333333,191.6944444,29.7,59.98611111,0.058333333,28-10-17,TRUE
2017-10-29,72.375,55.47222222,0.8375,166.6666667,29.71666667,59.98611111,0.058333333,29-10-17,TRUE
2017-10-30,72.93055556,51.81944444,1.120833333,157.1805556,28.92777778,58.91666667,0.058333333,30-10-17,TRUE
2017-10-31,67.51388889,46.77777778,0.9625,120.375,28.23611111,59.23611111,0.058333333,31-10-17,TRUE
2017-11-01,67.16666667,45.83333333,0.955555556,144.4444444,27.58888889,61.02777778,0.058333333,01-11-17,TRUE
2017-11-02,73.88888889,46.73611111,0.905555556,166.2083333,28.78055556,60.01388889,0.058333333,02-11-17,TRUE
2017-11-03,75.02816901,48.32394366,1.015492958,144.8450704,29.00422535,58.32394366,0.058333333,03-11-17,TRUE
2017-11-04,75.41666667,48.64583333,1.477083333,173.8125,28.61458333,52.54166667,0.058333333,04-11-17,TRUE
2017-11-05,52.47916667,29.10416667,1.691666667,173.4791667,25.73958333,57.45833333,0.058333333,05-11-17,TRUE
2017-11-06,65.47916667,42.97916667,1.166666667,264.0416667,26.32083333,62.10416667,0.058333333,06-11-17,TRUE
2017-11-07,58.66666667,39.75,1.108333333,257.9583333,28.025,62.125,0.058333333,07-11-17,TRUE
2017-11-08,47.20833333,31.79166667,0.835416667,198.2916667,27.95208333,63.14583333,0.058333333,08-11-17,TRUE
2017-11-09,40.54166667,24.14583333,0.95,226.7708333,29.08958333,62.22916667,0.058333333,09-11-17,TRUE
2017-11-10,44.25,25.3125,0.875,231.9583333,29.575,63.54166667,0.058333333,10-11-17,TRUE
2017-11-11,35.29166667,21.16666667,0.791666667,248.1458333,27.2875,68.83333333,0.058333333,11-11-17,TRUE
2017-11-12,45.86956522,27.2826087,0.763043478,277.4130435,28.27826087,65.47826087,0.058333333,12-11-17,TRUE
2017-11-13,49.39583333,28.45833333,0.639583333,266.4791667,27.8375,68.54166667,0.058333333,13-11-17,TRUE
2017-11-14,59.91666667,38.33333333,0.65625,238.1041667,28.6625,66.35416667,0.058333333,14-11-17,TRUE
2017-11-15,60.8125,39,0.672916667,218.125,28.99375,65.14583333,0.058333333,15-11-17,TRUE
2017-11-16,46.04166667,27.4375,0.589583333,256.7708333,28.60833333,68.85416667,0.058333333,16-11-17,TRUE
2017-11-17,64.44680851,34.70212766,0.644680851,262.4255319,29.42978723,68.14893617,0.058333333,17-11-17,TRUE
2017-11-18,83.75,41.5,0.572222222,251.3611111,30.11527778,64.83333333,0.058333333,18-11-17,TRUE
2017-11-19,76.88888889,35.04166667,0.6,248.6666667,28.96944444,66.41666667,0.058333333,19-11-17,TRUE
2017-11-20,58.56338028,20.78873239,0.766197183,230.5352113,26.53802817,69.11267606,0.058333333,20-11-17,TRUE
2017-11-21,66.02439024,23,0.524390244,224.3658537,27.45853659,70.02439024,0.058333333,21-11-17,TRUE
2017-11-22,42.39583333,23.35416667,0.6875,210.0833333,28.83333333,66.83333333,0.058333333,22-11-17,TRUE
2017-11-23,24.72916667,15.5625,0.8625,244.1875,29.18958333,63.27083333,0.058333333,23-11-17,TRUE
2017-11-24,29.9375,16.83333333,1.1,208.5208333,28.47708333,61.27083333,0.058333333,24-11-17,TRUE
2017-11-25,46.83333333,24.625,0.927083333,215.2291667,27.85625,59.125,0.058333333,25-11-17,TRUE
2017-11-26,46.10416667,26.0625,1.214583333,215.0833333,28.51041667,58.60416667,0.058333333,26-11-17,TRUE
2017-11-27,48.875,25.1875,1.141666667,240.3541667,28.50208333,59.25,0.058333333,27-11-17,TRUE
2017-11-28,58.52083333,31.35416667,1.14375,250.8125,28.44375,61.77083333,0.058333333,28-11-17,TRUE
2017-11-29,50.54166667,28.33333333,0.954166667,272.2708333,29.3625,60.58333333,0.058333333,29-11-17,TRUE
2017-11-30,46,26.97916667,0.939583333,252.25,29.73125,61.52083333,0.058333333,30-11-17,TRUE
2017-12-01,44.97916667,27.875,0.829166667,191.375,29.10208333,60.79166667,0.058333333,01-12-17,TRUE
2017-12-02,49.72916667,27.22916667,1.170833333,223.5833333,29.15208333,60.20833333,0.058333333,02-12-17,TRUE
2017-12-03,50.29166667,25.70833333,0.3,310,29.0875,56.54166667,0.058333333,03-12-17,TRUE
2017-12-04,54.875,27.25,0.3,310,29.675,55.625,0.058333333,04-12-17,TRUE
2017-12-05,37.125,20.41666667,0.3,310,27.40833333,59.33333333,0.058333333,05-12-17,TRUE
2017-12-06,47.72916667,30.58333333,0.877083333,215.3333333,28.8,60.35416667,0.058333333,06-12-17,TRUE
2017-12-07,53.10416667,31.25,0.80625,235.7708333,29.57083333,59.33333333,0.058333333,07-12-17,TRUE
2017-12-08,51.91666667,32.83333333,0.797916667,191.9583333,30.025,59.77083333,0.058333333,08-12-17,TRUE
2017-12-09,38.125,25.3125,0.83125,217.9791667,28.23541667,58.16666667,0.058333333,09-12-17,TRUE
2017-12-10,68.02083333,46.58333333,0.783333333,233.2916667,28.2125,58.54166667,0.058333333,10-12-17,TRUE
2017-12-11,93.02083333,62.35416667,0.833333333,250.0625,28.4625,61.3125,0.058333333,11-12-17,TRUE
2017-12-12,66.38983051,38.25423729,1.128813559,226.9322034,28.73050847,66.01694915,0.058333333,12-12-17,TRUE
2017-12-13,69.15277778,30.52777778,0.961111111,229.4444444,28.97916667,66.56944444,0.058333333,13-12-17,TRUE
2017-12-14,70.04166667,30.33333333,0.830555556,221.9166667,28.93194444,67.20833333,0.058333333,14-12-17,TRUE
2017-12-15,78.34722222,42.81944444,0.598611111,219.1944444,28.98611111,64.91666667,0.058333333,15-12-17,TRUE
2017-12-16,66.52777778,40.61111111,0.7,188.9444444,29.33472222,60.90277778,0.058333333,16-12-17,TRUE
2017-12-17,55.73611111,19.55555556,1.023611111,185.1111111,26.57361111,58.41666667,0.058333333,17-12-17,TRUE
2017-12-18,69.85915493,39.11267606,1.064788732,154.7605634,23.68028169,56.56338028,0.058333333,18-12-17,TRUE
2017-12-19,81.30555556,46.34722222,1.313888889,132.625,21.75694444,54.54166667,0.058333333,19-12-17,TRUE
2017-12-20,87.18055556,54.98611111,1.076388889,159.8611111,21.50555556,53.45833333,0.058333333,20-12-17,TRUE
2017-12-21,87.08333333,54.625,1.093055556,185.2638889,22.38055556,53.77777778,0.058333333,21-12-17,TRUE
2017-12-22,96.84507042,65.01408451,1.13943662,242.6619718,24.25352113,56.94366197,0.058333333,22-12-17,TRUE
2017-12-23,104.2222222,78.83333333,1.004166667,247.5277778,26.88194444,57.06944444,0.058333333,23-12-17,TRUE
2017-12-24,95.36111111,66.63888889,1.025,246.5277778,28.57361111,58.51388889,0.058333333,24-12-17,TRUE
2017-12-25,67.58333333,35.30555556,1.029166667,191.9861111,26.53194444,57.93055556,0.058333333,25-12-17,TRUE
2017-12-26,84.66197183,60.47887324,0.878873239,195.3239437,23.05633803,62.47887324,0.058333333,26-12-17,TRUE
2017-12-27,80.1875,45.1875,0.4375,168,20.03125,76.52083333,0.058333333,27-12-17,TRUE
2017-12-28,67.59722222,30.43055556,1.086111111,219,23.65138889,68.38888889,0.058333333,28-12-17,TRUE
2017-12-29,62.47222222,25.55555556,1.120833333,226.0277778,25.54722222,66.25,0.058333333,29-12-17,TRUE
2017-12-30,56.83333333,24.16666667,0.872222222,201.5555556,27.90416667,62.97222222,0.058333333,30-12-17,TRUE
2017-12-31,71.46808511,28.38297872,0.442553191,204.6595745,26.96382979,60.36170213,0.058333333,31-12-17,TRUE
2018-01-01,73.91666667,31.16666667,0.289583333,201.0833333,26.0125,60.52083333,0.058333333,01-01-18,TRUE
2018-01-02,60.73611111,33.97222222,0.784722222,206.6388889,27.47083333,60.09722222,0.058333333,02-01-18,TRUE
2018-01-03,70.98611111,44.30555556,0.625,228.4027778,27.83472222,60.34722222,1.429040404,03-01-18,TRUE
2018-01-04,79.63888889,56.06944444,0.645833333,241.6666667,28.68611111,59.875,3.891982323,04-01-18,TRUE
2018-01-05,94.66666667,62.69444444,0.686111111,252.4444444,29.28055556,58.98611111,4.439785354,05-01-18,TRUE
2018-01-06,87.91666667,54.91666667,0.634722222,228.0138889,28.61666667,61.90277778,4.000776515,06-01-18,TRUE
2018-01-07,68.25,18.70833333,0.479166667,268.5833333,27.89791667,68,3.478724747,07-01-18,TRUE
2018-01-08,69.02083333,13.25,0.410416667,273.2083333,28.57291667,65.75,4.553295455,08-01-18,TRUE
2018-01-09,73.5625,17.1875,0.40625,268.9583333,29.1125,65.41666667,4.737247475,09-01-18,TRUE
2018-01-10,52.4702381,27.23214286,0.642857143,206.2738095,28.3827381,68.33928571,4.917866162,10-01-18,TRUE
2018-01-11,69.98611111,36.69444444,0.904166667,144.2083333,25.02222222,63.15277778,4.343196549,11-01-18,TRUE
2018-01-12,72.15277778,40.52777778,0.986111111,192.625,24.02361111,59.54166667,4.084433923,12-01-18,TRUE
2018-01-13,78.08333333,47.72222222,0.970833333,180.9027778,23.28333333,59.01388889,3.495702862,13-01-18,TRUE
2018-01-14,80.875,50.01388889,0.881944444,221.2916667,24.35555556,59.58333333,2.885232534,14-01-18,TRUE
2018-01-15,89.08333333,58.48611111,0.772222222,223.5833333,25.66944444,60.01388889,3.817192761,15-01-18,TRUE
2018-01-16,101.9027778,72.40277778,0.6625,244.4861111,26.97638889,59.88888889,3.762420034,16-01-18,TRUE
2018-01-17,124.5694444,98.88888889,0.619444444,202.2083333,28.09722222,60.30555556,3.827193813,17-01-18,TRUE
2018-01-18,101.25,77.05555556,0.548611111,214.1805556,28.80694444,58.70833333,3.915957492,18-01-18,TRUE
2018-01-19,91.5,68.26388889,0.591666667,164.8611111,29.42916667,57.58333333,4.098929924,19-01-18,TRUE
2018-01-20,91.875,60.25,0.743055556,180.9583333,29.35416667,58,3.721338384,20-01-18,TRUE
2018-01-21,111.0833333,86.30555556,0.6125,220.75,29.1625,59.30555556,2.987584175,21-01-18,TRUE
2018-01-22,110.9855072,90.75362319,0.620289855,204.7971014,29.0173913,61.5942029,3.799816645,22-01-18,TRUE
2018-01-23,97.47222222,66.5,0.566666667,220.7916667,28.70416667,63.13888889,3.973602694,23-01-18,TRUE
2018-01-24,90.51388889,62.23611111,0.6625,225.9861111,27.94305556,66.58333333,4.014671717,24-01-18,TRUE
2018-01-25,69.18055556,31.27777778,0.680555556,223.5694444,27.70833333,66.40277778,3.929757997,25-01-18,TRUE
2018-01-26,60.01428571,19.21428571,0.788571429,232.3857143,28.15285714,65.87142857,4.127013296,26-01-18,TRUE
2018-01-27,60.22222222,18.30555556,0.848611111,228.7222222,28.15833333,65.44444444,3.771155303,27-01-18,TRUE
2018-01-28,73.4375,15.79166667,0.452083333,262.3958333,28.50625,66.77083333,3.114322391,28-01-18,TRUE
2018-01-29,59.875,19.09722222,0.997222222,225.7638889,28.67777778,66.38888889,3.825670244,29-01-18,TRUE
2018-01-30,59.54166667,19.09722222,1.161111111,226.8194444,28.56111111,66.79166667,4.032530514,30-01-18,TRUE
2018-01-31,58.44444444,18.44444444,1.286111111,226.2222222,28.17638889,68.80555556,4.45417298,31-01-18,TRUE
2018-02-01,68.55555556,29.45833333,1.05,202.7361111,28.10833333,65.16666667,3.974367635,01-02-18,TRUE
2018-02-02,78.68055556,49.01388889,0.741666667,216.4027778,26.90138889,62.27777778,4.180465819,02-02-18,TRUE
2018-02-03,86.02777778,55.30555556,0.879166667,169.5972222,25.56111111,60.38888889,3.744967081,03-02-18,TRUE
2018-02-04,95.04166667,66.04166667,1.044444444,172.4583333,25.79166667,58.38888889,3.048983586,04-02-18,TRUE
2018-02-05,93.65277778,75.66666667,0.918055556,167.375,25.90833333,57.94444444,3.830210438,05-02-18,TRUE
2018-02-06,85.34722222,64.72222222,0.968055556,185.75,25.34305556,57.36111111,3.977715699,06-02-18,TRUE
2018-02-07,98.40277778,91.41666667,0.679166667,215.7083333,25.83888889,58.80555556,3.984640152,07-02-18,TRUE
2018-02-08,100.625,69.66666667,0.826388889,232.6944444,26.71944444,64.125,3.858213384,08-02-18,TRUE
2018-02-09,78.36111111,48.22222222,1.118055556,234.9444444,27.28472222,64.33333333,4.097604167,09-02-18,TRUE
2018-02-10,59.34722222,42.19444444,0.925,235.5,27.83194444,64.08333333,3.702669402,10-02-18,TRUE
2018-02-11,60.51388889,42.30555556,0.736111111,240.2083333,27.65,65.91666667,2.956400463,11-02-18,TRUE
2018-02-12,79.44444444,52.61111111,0.786111111,196.0833333,28.79166667,61.125,3.859799032,12-02-18,TRUE
2018-02-13,80.76388889,53.19444444,0.727777778,174.0694444,27.99305556,57.875,4.098890993,13-02-18,TRUE
2018-02-14,111.75,75.61111111,0.758333333,220.6944444,28.18055556,58.09722222,4.256101641,14-02-18,TRUE
2018-02-15,85.73611111,61.51388889,0.876388889,222.1805556,28.47083333,61.76388889,3.485869108,15-02-18,TRUE
2018-02-16,65.76388889,47.77777778,0.898611111,225.5972222,28.75138889,65.43055556,3.376067971,16-02-18,TRUE
2018-02-17,62.79166667,46.72222222,1.0375,222.0972222,28.60833333,66.43055556,3.1357932,17-02-18,TRUE
2018-02-18,54.81944444,41.19444444,1.220833333,232.375,28.45833333,65.63888889,2.815214647,18-02-18,TRUE
2018-02-19,48.84285714,33.82857143,0.94,227.2428571,28.34571429,66.14285714,3.786440476,19-02-18,TRUE
2018-02-20,34.76388889,16.30555556,1.130555556,229.125,28.57777778,65.125,3.937931397,20-02-18,TRUE
2018-02-21,39.25,20.375,1.183333333,243.3194444,28.80277778,64.30555556,3.91979798,21-02-18,TRUE
2018-02-22,38.19444444,24.23611111,1.05,238.0555556,28.75833333,65.44444444,3.877876684,22-02-18,TRUE
2018-02-23,40.48611111,27.33333333,0.834722222,214.9166667,27.65416667,66.31944444,4.333470118,23-02-18,TRUE
2018-02-24,55.07042254,38.78873239,0.629577465,227.1971831,28.4943662,66.71830986,3.58858408,24-02-18,TRUE
2018-02-25,46.27777778,30.90277778,0.736111111,233.9444444,28.88611111,65.31944444,2.933916246,25-02-18,TRUE
2018-02-26,54.76388889,38.45833333,0.990277778,222.4305556,28.68611111,64.06944444,3.917454756,26-02-18,TRUE
2018-02-27,44.74647887,27.87323944,0.892957746,229.4788732,27.82394366,66.77464789,4.072182032,27-02-18,TRUE
2018-02-28,56.11764706,36.85294118,0.825,221.1029412,28.41617647,63.83823529,4.204818033,28-02-18,TRUE
2018-03-01,39.93055556,26.69444444,1.095833333,232.1944444,29.15277778,65.27777778,3.185325126,01-03-18,TRUE
2018-03-02,38.26470588,24.63235294,1.267647059,228.8235294,29.24411765,65.13235294,3.921303476,02-03-18,TRUE
